alpha, beta, delta, gamma 
0.0784562, 0.011072, 0.00989459, 0.0806126
0.0768648, 0.0126726, 0.00906214, 0.0795155
0.0780741, 0.0102873, 0.00988287, 0.0816148
0.0949197, 0.00952835, 0.013351, 0.094796
0.0838827, 0.00901204, 0.00940645, 0.0997223
0.0871441, 0.0119252, 0.011937, 0.0861813
0.0913873, 0.0120213, 0.0112026, 0.0998872
0.104167, 0.0110638, 0.00922289, 0.0801831
0.0973803, 0.0146708, 0.00995965, 0.0735928
0.106859, 0.00984545, 0.0115921, 0.0749713
0.110298, 0.0114395, 0.00939909, 0.100336
0.0894273, 0.0105968, 0.00982189, 0.082576
0.0861902, 0.0100915, 0.00865425, 0.0786577
0.10551, 0.00874475, 0.0101657, 0.0829465
0.102896, 0.00907305, 0.00884574, 0.0808012
0.106291, 0.0104934, 0.00991824, 0.082983
0.097776, 0.0141398, 0.00847348, 0.0824605
0.100046, 0.0114125, 0.00918331, 0.0782057
0.0933031, 0.0108296, 0.00642826, 0.0734693
0.090445, 0.0115942, 0.00786046, 0.0740941
0.0899949, 0.0127064, 0.00880007, 0.0687862
0.093697, 0.00973168, 0.00829133, 0.0642115
0.0831794, 0.010638, 0.00944694, 0.0801636
0.0715014, 0.0113894, 0.00917862, 0.0670833
0.0699922, 0.00880294, 0.0087643, 0.0940349
0.0792804, 0.00896137, 0.010449, 0.072615
0.051468, 0.00872106, 0.0101936, 0.0776619
0.0730769, 0.0105917, 0.0120912, 0.0905161
0.0733359, 0.00902672, 0.0120583, 0.0953557
0.0660382, 0.00772728, 0.0116143, 0.0859574
0.062706, 0.00735855, 0.0116845, 0.102382
0.0488936, 0.00779973, 0.0134005, 0.104864
0.0681852, 0.00957971, 0.0119109, 0.114481
0.0833256, 0.0104523, 0.00938011, 0.100123
0.0656512, 0.00970214, 0.0113637, 0.0790613
0.076969, 0.00946852, 0.00973701, 0.0753959
0.0786834, 0.0100584, 0.00934301, 0.0897205
0.0912343, 0.0122829, 0.00748064, 0.0946056
0.10151, 0.0111832, 0.00768909, 0.0851859
0.0795555, 0.0106077, 0.00799166, 0.0711017
0.0804943, 0.010871, 0.00787532, 0.0857795
0.080423, 0.0090688, 0.00916928, 0.0775687
0.0797395, 0.00801627, 0.00981106, 0.0811134
0.105471, 0.0105413, 0.00704162, 0.0960808
0.0806748, 0.00989079, 0.00844075, 0.0743469
0.0652009, 0.0106749, 0.00882675, 0.0869148
0.0642804, 0.00908239, 0.00879253, 0.0869988
0.0710924, 0.00812443, 0.00955373, 0.074825
0.0713875, 0.00905349, 0.00906512, 0.0572496
0.0964014, 0.0105287, 0.00844898, 0.0669038
0.0905883, 0.0119666, 0.00792994, 0.0752955
0.115633, 0.0105969, 0.00923393, 0.0983448
0.0727603, 0.0108448, 0.00918877, 0.0809452
0.0935159, 0.0106427, 0.0124302, 0.119069
0.0967493, 0.0103689, 0.0123304, 0.100642
0.0712146, 0.0119793, 0.0112754, 0.0853222
0.0887691, 0.0112119, 0.0100186, 0.0853715
0.0836095, 0.0109182, 0.0111511, 0.108499
0.0954775, 0.0108323, 0.0102078, 0.109884
0.0830965, 0.0138697, 0.0121681, 0.0949232
0.0949406, 0.0119839, 0.00972695, 0.10197
0.0993453, 0.0100887, 0.0117531, 0.0900873
0.112411, 0.0113826, 0.00966347, 0.0915866
0.100041, 0.0136203, 0.0126121, 0.0814871
0.113069, 0.0100541, 0.0100345, 0.095942
0.0797051, 0.0104322, 0.00904089, 0.0794735
0.0733839, 0.00943837, 0.0113856, 0.067788
0.0804234, 0.0103669, 0.00982321, 0.0885142
0.0957436, 0.00928413, 0.00992738, 0.0820293
0.123618, 0.0131453, 0.00872759, 0.087138
0.121287, 0.0115312, 0.0100189, 0.0814395
0.128054, 0.0142947, 0.00968949, 0.0797579
0.125306, 0.013899, 0.0130778, 0.115457
0.113643, 0.0146627, 0.0132987, 0.107979
0.0917118, 0.0107436, 0.0112478, 0.117127
0.104697, 0.0119481, 0.0116945, 0.107433
0.106898, 0.014709, 0.013461, 0.096346
0.10798, 0.0146399, 0.011153, 0.0908139
0.125712, 0.0153747, 0.00941692, 0.0881576
0.123517, 0.0157492, 0.0104618, 0.091333
0.116849, 0.0123315, 0.00961148, 0.0858258
0.108983, 0.0152435, 0.009107, 0.110429
0.152397, 0.0144609, 0.00961091, 0.100475
0.136535, 0.0158809, 0.0101107, 0.0837282
0.142436, 0.0151273, 0.00863495, 0.0875554
0.141543, 0.013126, 0.00798988, 0.0541086
0.117533, 0.0131776, 0.0107679, 0.0800812
0.123836, 0.014718, 0.00955137, 0.0869752
0.113118, 0.0136028, 0.00861238, 0.083888
0.123319, 0.0138282, 0.00931926, 0.0943367
0.152303, 0.0128428, 0.00916251, 0.0952717
0.126037, 0.0138227, 0.00953621, 0.0777002
0.138736, 0.0125554, 0.00717065, 0.0755066
0.124595, 0.0132598, 0.00799522, 0.0688951
0.101435, 0.0128545, 0.00800255, 0.051481
0.0902052, 0.0109184, 0.0092997, 0.0825887
0.0731455, 0.00881603, 0.0098408, 0.0883166
0.0756241, 0.00879651, 0.0086109, 0.0973215
0.0725427, 0.00821308, 0.00727151, 0.0852821
0.070814, 0.00842655, 0.00790378, 0.0685638
0.067401, 0.00807303, 0.00685628, 0.0693828
0.081805, 0.00844894, 0.00794381, 0.0833214
0.066373, 0.00839966, 0.00774256, 0.0752735
0.0858207, 0.00840169, 0.00793281, 0.0638752
0.0939788, 0.00935497, 0.00866758, 0.0599409
0.069781, 0.0103133, 0.00798422, 0.0711571
0.056612, 0.00806522, 0.0107264, 0.0923493
0.0847355, 0.00651117, 0.0109193, 0.106447
0.0636248, 0.00877441, 0.009996, 0.11155
0.0842078, 0.00766223, 0.00929149, 0.0742935
0.0917945, 0.00852909, 0.00988679, 0.0962679
0.079882, 0.00942006, 0.012225, 0.0868023
0.0738111, 0.00815334, 0.0106112, 0.100529
0.080035, 0.00851059, 0.0101524, 0.0919704
0.0658887, 0.00864913, 0.00848072, 0.0971775
0.0707873, 0.00912967, 0.0100844, 0.0785363
0.0619826, 0.00937982, 0.00980592, 0.0884178
0.0710083, 0.0080956, 0.0117822, 0.0865033
0.0760147, 0.00900353, 0.00830955, 0.0792561
0.0836102, 0.00995881, 0.0088405, 0.0698215
0.0973488, 0.00988869, 0.00864096, 0.0825846
0.076417, 0.00888782, 0.00920114, 0.110878
0.061925, 0.00858812, 0.00873404, 0.0764678
0.0873536, 0.00808486, 0.0100824, 0.0727078
0.0709633, 0.00847238, 0.00963865, 0.0879802
0.0637455, 0.00695486, 0.00819736, 0.0900331
0.064816, 0.00860372, 0.00907503, 0.0922968
0.0950059, 0.00768924, 0.00894165, 0.0903827
0.0750562, 0.00818125, 0.00898826, 0.0893465
0.0869269, 0.00900273, 0.0119666, 0.0713482
0.08689, 0.00932776, 0.00797983, 0.101755
0.0774408, 0.00878237, 0.00871427, 0.100605
0.0813052, 0.00999718, 0.00842997, 0.0684648
0.0818012, 0.0089177, 0.00999303, 0.0903645
0.0742841, 0.0088563, 0.00897171, 0.125413
0.0759646, 0.00798132, 0.0116239, 0.130092
0.069754, 0.010234, 0.0119698, 0.108084
0.0667958, 0.00993785, 0.0106094, 0.101437
0.0537938, 0.00816356, 0.0128435, 0.110606
0.0572491, 0.00670063, 0.0105315, 0.0891127
0.0660106, 0.00653595, 0.00975955, 0.0898723
0.0404958, 0.00768963, 0.0105298, 0.0907623
0.0398609, 0.00917718, 0.0101358, 0.0822883
0.0500347, 0.00817102, 0.0114465, 0.085725
0.046428, 0.0067137, 0.00885436, 0.0801846
0.0654977, 0.00789445, 0.00905944, 0.084699
0.0483904, 0.00745788, 0.00956788, 0.0732743
0.0521191, 0.00489026, 0.00964833, 0.0867134
0.0413755, 0.005223, 0.00899269, 0.0883005
0.062683, 0.00726102, 0.0093944, 0.08291
0.0647546, 0.00680136, 0.00773279, 0.0711183
0.0526313, 0.00720702, 0.00953471, 0.076957
0.060603, 0.00724293, 0.00926403, 0.0906176
0.0532824, 0.00953138, 0.00854453, 0.0883968
0.0515264, 0.00857461, 0.0114801, 0.0664306
0.0730463, 0.00823588, 0.00968678, 0.100718
0.0606922, 0.0077258, 0.00891065, 0.0800718
0.0724112, 0.00897261, 0.00953645, 0.0791021
0.0709028, 0.00722928, 0.0115498, 0.108691
0.0787339, 0.00853038, 0.0117754, 0.105997
0.082959, 0.00856854, 0.00968133, 0.102555
0.0572026, 0.0100803, 0.0097454, 0.0933896
0.0584459, 0.00929633, 0.0101851, 0.0837236
0.0599312, 0.00827751, 0.0100486, 0.0998686
0.0678087, 0.00984965, 0.0106236, 0.0923607
0.0742598, 0.00907227, 0.00981265, 0.101147
0.0666253, 0.00836361, 0.00895097, 0.0926326
0.0549124, 0.00750532, 0.00991557, 0.0972015
0.0767318, 0.00804552, 0.00852916, 0.0698293
0.0719935, 0.00976392, 0.00892319, 0.0768164
0.0666067, 0.00698935, 0.00782152, 0.0857513
0.0603645, 0.00748449, 0.0106735, 0.0888612
0.0544355, 0.00620945, 0.00941077, 0.0900987
0.0545429, 0.00709481, 0.00841314, 0.0900414
0.0464862, 0.00836113, 0.00729183, 0.0673471
0.06683, 0.00730352, 0.0103589, 0.0876877
0.0766101, 0.00838303, 0.0101299, 0.111681
0.0646501, 0.00714643, 0.0126517, 0.103353
0.0812366, 0.00888088, 0.0116457, 0.088822
0.0862639, 0.0107985, 0.00878599, 0.0829363
0.0879229, 0.0132856, 0.0084415, 0.0752892
0.10802, 0.0132407, 0.00964986, 0.0877397
0.0917017, 0.0117393, 0.00954397, 0.0791488
0.0901808, 0.0104247, 0.0081769, 0.0673221
0.090018, 0.0115893, 0.0109914, 0.0939341
0.0807461, 0.0105459, 0.0135772, 0.109866
0.0822998, 0.0107527, 0.0133023, 0.122125
0.0963501, 0.0147155, 0.0100486, 0.117216
0.108726, 0.0137362, 0.0131864, 0.0966056
0.100715, 0.010253, 0.0112515, 0.121736
0.0935796, 0.0108849, 0.0130491, 0.130362
0.0856811, 0.010724, 0.011942, 0.129182
0.0768836, 0.0108433, 0.0127157, 0.120448
0.11463, 0.0113932, 0.0145307, 0.152886
0.105198, 0.00894695, 0.0146623, 0.146268
0.0818546, 0.0118064, 0.0107708, 0.138858
0.0887172, 0.00836036, 0.0142423, 0.122058
0.0926069, 0.00978766, 0.0136143, 0.129184
0.0838637, 0.0103775, 0.013538, 0.141613
0.0826299, 0.00877762, 0.0140245, 0.138552
0.0779762, 0.00870549, 0.011644, 0.119954
0.0569615, 0.00935674, 0.0135096, 0.142937
0.0549907, 0.00748926, 0.0124097, 0.110268
0.0624993, 0.00694629, 0.0108299, 0.0989256
0.0667271, 0.00859093, 0.0115614, 0.101379
0.0739267, 0.00924253, 0.0108644, 0.0890889
0.0641534, 0.00989475, 0.0111661, 0.0839397
0.0712077, 0.00826278, 0.0102754, 0.0845001
0.0512337, 0.00841353, 0.00750751, 0.0756168
0.0370594, 0.00814514, 0.00921919, 0.0889931
0.0456756, 0.00757438, 0.010225, 0.0829521
0.0509157, 0.00797236, 0.00869027, 0.0863982
0.0539842, 0.00752653, 0.00986608, 0.0679483
0.0740392, 0.0105152, 0.0097045, 0.111203
0.091647, 0.00966987, 0.0099567, 0.105632
0.0663179, 0.00953707, 0.0104291, 0.0616651
0.0732611, 0.0096973, 0.00942712, 0.100072
0.0843165, 0.00794675, 0.0111206, 0.0973816
0.0684037, 0.00901396, 0.00912808, 0.0954069
0.0784877, 0.00952447, 0.00982245, 0.0994313
0.0711742, 0.0102847, 0.0100129, 0.0925506
0.0702983, 0.00731385, 0.0112227, 0.110534
0.074974, 0.00758827, 0.011086, 0.109086
0.092632, 0.00779657, 0.0090386, 0.104155
0.0712391, 0.00921906, 0.00932675, 0.0828581
0.0688399, 0.00944145, 0.0111364, 0.0832034
0.0822604, 0.00937343, 0.00832704, 0.103539
0.0684888, 0.00726788, 0.00758281, 0.110345
0.0528286, 0.00822042, 0.00944792, 0.0959128
0.0626105, 0.00777604, 0.0116666, 0.0890578
0.0457956, 0.00705119, 0.0106683, 0.103587
0.0542678, 0.00637983, 0.0107614, 0.0943915
0.0578696, 0.0067435, 0.0115375, 0.0983204
0.0620709, 0.00789097, 0.0107435, 0.0963835
0.0717754, 0.00681515, 0.0107265, 0.0888564
0.0682555, 0.00765804, 0.00948585, 0.104882
0.0666025, 0.00916891, 0.00990312, 0.0788379
0.0672812, 0.00837372, 0.00993677, 0.0674492
0.066212, 0.00943301, 0.00937441, 0.0885528
0.0650723, 0.00912728, 0.00902658, 0.0805446
0.0655201, 0.0092427, 0.00745755, 0.0892249
0.0680943, 0.00841558, 0.00807046, 0.0745594
0.0605533, 0.0096732, 0.0102174, 0.0771707
0.0668374, 0.00747638, 0.0106023, 0.123512
0.0613486, 0.00743755, 0.0122531, 0.107689
0.0660959, 0.00961505, 0.0127456, 0.117017
0.0679673, 0.00888731, 0.0108954, 0.122033
0.0656971, 0.00874665, 0.0120146, 0.120032
0.0614128, 0.00817676, 0.0117094, 0.111256
0.0532918, 0.00759141, 0.0115938, 0.0884987
0.0663899, 0.00866473, 0.0100195, 0.0958796
0.0697475, 0.0105189, 0.0108245, 0.0941089
0.0774899, 0.00982514, 0.00986521, 0.0960642
0.0770947, 0.0100586, 0.0101569, 0.10232
0.0622729, 0.00947961, 0.0138866, 0.114665
0.0533497, 0.00717981, 0.0130502, 0.128885
0.0679455, 0.00747395, 0.0138564, 0.114374
0.0678739, 0.00981512, 0.0143065, 0.125417
0.0553534, 0.00963316, 0.0147641, 0.119169
0.0691605, 0.00792478, 0.0111687, 0.132684
0.0628716, 0.00798513, 0.0153126, 0.145289
0.0562702, 0.0102852, 0.0126377, 0.142116
0.0808145, 0.00956808, 0.0134065, 0.122086
0.07829, 0.0085018, 0.0131754, 0.119469
0.0644316, 0.00888057, 0.0131336, 0.104453
0.064528, 0.00959051, 0.0103825, 0.0947777
0.0841128, 0.0100248, 0.00854511, 0.0828354
0.0871931, 0.00956476, 0.00822996, 0.0907595
0.0959562, 0.0111314, 0.00753275, 0.0753625
0.108669, 0.0111583, 0.00832173, 0.0668466
0.13265, 0.0145373, 0.0074865, 0.078896
0.111706, 0.0164093, 0.00704381, 0.0725148
0.104097, 0.0116648, 0.00801228, 0.071734
0.117531, 0.0128057, 0.00679264, 0.0697351
0.0962225, 0.0151378, 0.0085549, 0.0780951
0.0857413, 0.012623, 0.00860796, 0.083993
0.101818, 0.0128373, 0.00721674, 0.0660314
0.0927677, 0.012183, 0.00699427, 0.0677361
0.104515, 0.0133276, 0.0112042, 0.0758716
0.0880631, 0.0110611, 0.00948483, 0.096389
0.0911406, 0.0100716, 0.0101894, 0.0771641
0.0914426, 0.0091343, 0.00840899, 0.0809951
0.0839341, 0.00958637, 0.00916379, 0.0742682
0.0902225, 0.012862, 0.0106213, 0.0862282
0.0709551, 0.00966564, 0.0100616, 0.103838
0.0780844, 0.0123064, 0.00961865, 0.084444
0.100185, 0.0124572, 0.0104222, 0.087652
0.132589, 0.013443, 0.00932261, 0.0992318
0.101761, 0.0134831, 0.00684582, 0.0875458
0.122557, 0.0134094, 0.00846888, 0.0754038
0.136496, 0.0126011, 0.00931757, 0.0825812
0.105461, 0.0120118, 0.0123889, 0.11727
0.122665, 0.0128064, 0.0122117, 0.124878
0.112605, 0.0122997, 0.0129099, 0.122906
0.0774673, 0.0083502, 0.0121478, 0.101513
0.0930089, 0.0103729, 0.00995472, 0.093365
0.092412, 0.0135937, 0.0108443, 0.107879
0.0900654, 0.0168035, 0.0116236, 0.0907059
0.109218, 0.0157172, 0.00923313, 0.0953684
0.127096, 0.0127433, 0.00905926, 0.0836608
0.125142, 0.0138228, 0.00822835, 0.0855364
0.0919887, 0.0126219, 0.00903142, 0.097414
0.0965728, 0.0129515, 0.0105123, 0.0815984
0.123379, 0.011307, 0.00804962, 0.0856729
0.104771, 0.0149352, 0.00969422, 0.0973601
0.108825, 0.012509, 0.00873712, 0.0686412
0.114937, 0.0127603, 0.00751952, 0.0653844
0.136072, 0.0131083, 0.00664715, 0.0678096
0.117453, 0.0135315, 0.00756263, 0.065387
0.116555, 0.0122741, 0.00856351, 0.0805423
0.116323, 0.0129449, 0.00877563, 0.0791097
0.117586, 0.0148521, 0.0108807, 0.0908643
0.130261, 0.0140476, 0.0115314, 0.116091
0.121689, 0.0141284, 0.0145589, 0.0934768
0.132648, 0.0149327, 0.0151494, 0.12048
0.131791, 0.0137762, 0.0123913, 0.0784361
0.13481, 0.0160623, 0.0124203, 0.113368
0.119035, 0.0145918, 0.0126527, 0.102606
0.127443, 0.0140502, 0.0108225, 0.124465
0.097953, 0.0124671, 0.0120283, 0.0905141
0.104687, 0.011594, 0.0108263, 0.135415
0.105448, 0.0159528, 0.0100197, 0.116733
0.113479, 0.0146399, 0.0109027, 0.118029
0.136952, 0.0144646, 0.0111096, 0.118188
0.111636, 0.0154584, 0.0134937, 0.134017
0.135065, 0.0130975, 0.0138185, 0.112498
0.0972425, 0.0133066, 0.0121608, 0.118243
0.119276, 0.0147938, 0.0124513, 0.10315
0.108418, 0.0139349, 0.0145175, 0.116339
0.0984494, 0.0154467, 0.0141857, 0.141514
0.115407, 0.0116336, 0.013079, 0.125732
0.108636, 0.0125326, 0.01322, 0.127858
0.133494, 0.0134007, 0.0124474, 0.150672
0.120542, 0.0120857, 0.013997, 0.150834
0.0987535, 0.0138511, 0.0135452, 0.133018
0.128863, 0.013503, 0.0131099, 0.108926
0.151372, 0.0135283, 0.0106103, 0.106532
0.112309, 0.0148699, 0.00975584, 0.0753056
0.1212, 0.0147178, 0.0121544, 0.100203
0.136256, 0.0148506, 0.0128242, 0.106305
0.135969, 0.0168454, 0.0131007, 0.116152
0.150716, 0.0170187, 0.0119472, 0.108129
0.134411, 0.0155554, 0.0114749, 0.0883181
0.141853, 0.016164, 0.00808639, 0.0876422
0.167992, 0.0166157, 0.0108232, 0.0861556
0.142132, 0.0150646, 0.00979581, 0.0983751
0.112452, 0.0135375, 0.00889815, 0.106611
0.122139, 0.0128449, 0.0110747, 0.082312
0.123584, 0.0149114, 0.0097527, 0.0934926
0.112129, 0.0122893, 0.0108716, 0.0865899
0.125588, 0.0116689, 0.0103524, 0.0869585
0.0856537, 0.0113481, 0.0106672, 0.0930102
0.10071, 0.0129454, 0.0143256, 0.11533
0.101261, 0.0136328, 0.0120266, 0.129003
0.116017, 0.011434, 0.0132749, 0.105847
0.112635, 0.0137241, 0.0132502, 0.106148
0.117446, 0.0120511, 0.0121326, 0.111791
0.11213, 0.0152347, 0.0105693, 0.09311
0.12118, 0.0131728, 0.0077659, 0.071953
0.129536, 0.0154658, 0.00764535, 0.068838
0.141088, 0.0158263, 0.00789775, 0.0724972
0.147733, 0.0158528, 0.00716612, 0.0844113
0.125491, 0.0144513, 0.00911391, 0.0803459
0.117429, 0.0154076, 0.00986146, 0.0796649
0.131361, 0.0133187, 0.00784386, 0.0757974
0.124226, 0.0151626, 0.00855542, 0.0767381
0.129183, 0.0154355, 0.00930756, 0.0776825
0.109113, 0.0132109, 0.00869095, 0.0870445
0.125154, 0.0121523, 0.00889814, 0.103412
0.103374, 0.013378, 0.00977736, 0.0874944
0.118298, 0.0151519, 0.0102484, 0.0811023
0.105206, 0.0116908, 0.0094231, 0.0753256
0.105078, 0.0135368, 0.00893058, 0.0904051
0.11193, 0.00992876, 0.00907504, 0.0914598
0.108157, 0.0125885, 0.0104273, 0.10494
0.106884, 0.0136973, 0.00935442, 0.0915906
0.127953, 0.0159341, 0.0113769, 0.102404
0.109845, 0.0145555, 0.00986485, 0.116515
0.109619, 0.0126068, 0.0140065, 0.10122
0.107074, 0.0126729, 0.0114629, 0.122099
0.133585, 0.013828, 0.0122541, 0.121168
0.112969, 0.0159227, 0.0137376, 0.112618
0.141613, 0.0146575, 0.0136842, 0.122
0.105716, 0.0136533, 0.0106657, 0.104333
0.116514, 0.0126958, 0.0105603, 0.121853
0.125169, 0.0134969, 0.0104335, 0.0930385
0.125445, 0.0137909, 0.0126544, 0.117804
0.108726, 0.0133423, 0.0122771, 0.0975649
0.112431, 0.0128928, 0.0133972, 0.112917
0.120357, 0.0133699, 0.0128573, 0.10511
0.1151, 0.0156725, 0.0114739, 0.0916192
0.124194, 0.0144506, 0.0117786, 0.0928396
0.104572, 0.0130757, 0.0119442, 0.120253
0.122181, 0.0136218, 0.012428, 0.127619
0.115226, 0.0135539, 0.010559, 0.103522
0.114728, 0.0156827, 0.011893, 0.092806
0.145554, 0.0143877, 0.011491, 0.119203
0.13892, 0.0139554, 0.0102774, 0.142301
0.160351, 0.0172821, 0.0115907, 0.0904635
0.180124, 0.0146939, 0.0101626, 0.0862081
0.121389, 0.015333, 0.012687, 0.0826941
0.134542, 0.0156449, 0.0126341, 0.12215
0.129188, 0.0146987, 0.0140584, 0.116768
0.126615, 0.0136246, 0.0151518, 0.126668
0.136993, 0.0141763, 0.0173915, 0.123071
0.0938716, 0.0138579, 0.0158201, 0.125799
0.11466, 0.0131145, 0.0146584, 0.118541
0.12181, 0.0119687, 0.0138529, 0.125677
0.106666, 0.0127797, 0.0137984, 0.138136
0.112242, 0.013484, 0.0139495, 0.11614
0.111668, 0.0146699, 0.0121996, 0.115807
0.126224, 0.0120408, 0.0148245, 0.100456
0.153162, 0.0132777, 0.0118477, 0.0885784
0.126661, 0.0166504, 0.013724, 0.0970506
0.129821, 0.0151116, 0.0128556, 0.109193
0.124092, 0.0138573, 0.0118559, 0.106769
0.104121, 0.0144339, 0.0109451, 0.112726
0.122087, 0.0132474, 0.0145622, 0.120804
0.104386, 0.0122731, 0.0134111, 0.108625
0.143355, 0.0124083, 0.0112435, 0.100058
0.127556, 0.015551, 0.0137581, 0.105183
0.139857, 0.0150618, 0.0137289, 0.118889
0.16745, 0.0143074, 0.0113537, 0.127175
0.160561, 0.0151162, 0.0113727, 0.137372
0.173298, 0.0160236, 0.0130154, 0.124607
0.186597, 0.0168248, 0.0136771, 0.0935558
0.14488, 0.0132081, 0.0134589, 0.107425
0.161232, 0.0153932, 0.014578, 0.139041
0.164261, 0.0177915, 0.0145038, 0.13275
0.144005, 0.019166, 0.0130717, 0.1221
0.177776, 0.0185745, 0.0122502, 0.108644
0.17584, 0.0178991, 0.0106595, 0.117283
0.140645, 0.016704, 0.0116304, 0.114527
0.14356, 0.017408, 0.0138799, 0.0994744
0.173749, 0.0199361, 0.0116507, 0.110943
0.161852, 0.0206712, 0.0116114, 0.107315
0.190849, 0.0168485, 0.0126058, 0.0877674
0.190293, 0.0166923, 0.0128287, 0.109988
0.182174, 0.0163044, 0.0112268, 0.132351
0.162884, 0.016319, 0.0115986, 0.134818
0.131528, 0.0147163, 0.0127328, 0.122282
0.117429, 0.0137875, 0.0144567, 0.101883
0.0981246, 0.0135422, 0.0141287, 0.113602
0.103169, 0.0116085, 0.0150954, 0.124618
0.110851, 0.0122222, 0.0161545, 0.11931
0.100571, 0.0133966, 0.0128285, 0.108109
0.0992428, 0.0106616, 0.0118215, 0.117575
0.0924099, 0.0134191, 0.0120733, 0.123444
0.0751163, 0.0143461, 0.0108497, 0.0946245
0.0758213, 0.0139541, 0.0108838, 0.0965207
0.12, 0.0141185, 0.0097839, 0.0988673
0.10066, 0.0134264, 0.00879772, 0.107205
0.108409, 0.0129736, 0.0100557, 0.0969122
0.103745, 0.0132554, 0.0102029, 0.107779
0.0684671, 0.0125429, 0.00996372, 0.147607
0.0872895, 0.00960644, 0.0143644, 0.102229
0.0974818, 0.00913469, 0.0144435, 0.105547
0.101223, 0.0117064, 0.0154489, 0.115766
0.0981996, 0.0106172, 0.0123212, 0.151267
0.104009, 0.011843, 0.0123153, 0.125719
0.114587, 0.0115697, 0.0117158, 0.104256
0.104127, 0.00990553, 0.0105499, 0.125188
0.106916, 0.00999765, 0.0129995, 0.0987223
0.10066, 0.0113935, 0.0092394, 0.108258
0.100719, 0.0111517, 0.00953113, 0.0932817
0.0820941, 0.00895087, 0.0108197, 0.0889298
0.0942422, 0.0116756, 0.00968855, 0.0811046
0.10637, 0.00854625, 0.0113781, 0.0970435
0.0985272, 0.00972698, 0.00942664, 0.127751
0.0966669, 0.00799153, 0.0107797, 0.112978
0.0748703, 0.0095483, 0.0121382, 0.0933428
0.0946213, 0.00904717, 0.0120124, 0.111125
0.0942755, 0.00986706, 0.0122098, 0.125821
0.0925355, 0.00928862, 0.0154572, 0.112773
0.0583693, 0.00917087, 0.012929, 0.137687
0.0816963, 0.00964172, 0.015322, 0.114281
0.092411, 0.00884488, 0.014107, 0.121701
0.0791983, 0.00943264, 0.011593, 0.135737
0.0761979, 0.00934223, 0.0131971, 0.122942
0.0960573, 0.0086786, 0.0142286, 0.137595
0.101452, 0.00929369, 0.0123522, 0.102894
0.103305, 0.0114331, 0.0133114, 0.111859
0.0833074, 0.0105506, 0.012778, 0.126547
0.0815085, 0.0110155, 0.0132399, 0.130488
0.0765055, 0.0107582, 0.0137567, 0.126328
0.0601512, 0.00902932, 0.0100741, 0.121555
0.070014, 0.0081644, 0.0117017, 0.107009
0.0876477, 0.00946252, 0.0116535, 0.103681
0.10857, 0.00890237, 0.0117242, 0.116084
0.0852625, 0.0089641, 0.0115933, 0.101288
0.0743397, 0.00745757, 0.0101315, 0.113913
0.0730337, 0.00841057, 0.0110795, 0.103968
0.0806984, 0.0101541, 0.0111831, 0.124401
0.0845584, 0.0146577, 0.0119696, 0.113161
0.0856627, 0.0118108, 0.0120052, 0.092227
0.11286, 0.00915371, 0.0121673, 0.0992181
0.0960937, 0.0107315, 0.00900842, 0.111931
0.101447, 0.0110003, 0.00833952, 0.0949747
0.0894212, 0.0137503, 0.0107399, 0.111608
0.0720486, 0.00963359, 0.00967226, 0.0815003
0.0806123, 0.010099, 0.0114779, 0.080136
0.0736826, 0.0122559, 0.00809493, 0.0796472
0.0768973, 0.00909078, 0.00912173, 0.0986388
0.0837063, 0.0115963, 0.0103205, 0.103097
0.0810694, 0.00963191, 0.0111036, 0.0780197
0.0872415, 0.0100507, 0.0087185, 0.0864511
0.0723194, 0.00876581, 0.0102141, 0.081088
0.0812672, 0.0100284, 0.00995107, 0.105094
0.0732939, 0.00988324, 0.011646, 0.11479
0.0700113, 0.00932588, 0.0135417, 0.110631
0.0597127, 0.008993, 0.011298, 0.111576
0.056229, 0.00890997, 0.0129031, 0.10767
0.0666583, 0.0088381, 0.0105144, 0.136726
0.0677603, 0.0106724, 0.0127455, 0.11793
0.0727206, 0.0111284, 0.0102601, 0.124753
0.0896581, 0.01027, 0.0137883, 0.108983
0.0839887, 0.0122209, 0.0132488, 0.12776
0.105081, 0.00936189, 0.0135871, 0.114563
0.0982463, 0.0141677, 0.0125192, 0.143439
0.102794, 0.0151957, 0.0108624, 0.127968
0.123786, 0.0121162, 0.0115728, 0.118245
0.121176, 0.0154489, 0.0104295, 0.0940688
0.130001, 0.013289, 0.0116741, 0.0960638
0.107232, 0.0170495, 0.0094622, 0.0978489
0.103767, 0.0139722, 0.0104423, 0.0915159
0.111644, 0.0143439, 0.00989341, 0.0979994
0.111657, 0.0115917, 0.00893081, 0.0798026
0.101238, 0.0113372, 0.00925854, 0.0759744
0.0689044, 0.0111853, 0.00927842, 0.068967
0.0798716, 0.0115515, 0.0104418, 0.074363
0.0748281, 0.0108188, 0.0088143, 0.104494
0.0851366, 0.00937525, 0.0103974, 0.106002
0.085191, 0.00879162, 0.009025, 0.0932805
0.0835728, 0.00982668, 0.00825359, 0.0831677
0.0911823, 0.0131954, 0.00977711, 0.0844846
0.0804925, 0.0109334, 0.00719372, 0.0750611
0.084913, 0.0105699, 0.0096287, 0.0912116
0.0892426, 0.010551, 0.00938156, 0.0767306
0.0770942, 0.0103591, 0.00676824, 0.0998279
0.0682532, 0.010315, 0.00907631, 0.0885773
