alpha, beta, delta, gamma 
0.0384348, 0.00917501, 0.00952921, 0.0867333
0.0504785, 0.00716543, 0.0108296, 0.101362
0.0474306, 0.00709807, 0.00947639, 0.131518
0.0458347, 0.00681337, 0.00934882, 0.106102
0.04674, 0.00580794, 0.00792045, 0.0837065
0.0573785, 0.0119631, 0.0081685, 0.0943307
0.087348, 0.0093726, 0.0107717, 0.0622793
0.0611824, 0.0082683, 0.00959782, 0.0785432
0.076186, 0.0101165, 0.00723359, 0.0800131
0.0787873, 0.011246, 0.00926827, 0.077811
0.0762538, 0.0106354, 0.00809302, 0.0766402
0.087793, 0.0096918, 0.0093034, 0.0946632
0.0627816, 0.00845692, 0.0100683, 0.0836512
0.0724159, 0.00777225, 0.00694431, 0.0844751
0.0518715, 0.00826009, 0.00765777, 0.0731662
0.0537237, 0.0071915, 0.00849978, 0.0878075
0.0687013, 0.00928554, 0.00888449, 0.0775194
0.0683116, 0.0113385, 0.00715624, 0.0651372
0.0810356, 0.0084427, 0.00886115, 0.0726358
0.0655806, 0.00936577, 0.00649828, 0.0814112
0.0686325, 0.0108316, 0.0093826, 0.0822567
0.0673138, 0.00822251, 0.00732176, 0.0856433
0.0581929, 0.0095226, 0.0087729, 0.0938048
0.0589854, 0.00735412, 0.00963142, 0.0738554
0.0536943, 0.00728385, 0.0134976, 0.0930041
0.0732087, 0.00685278, 0.00960516, 0.0988462
0.0685034, 0.00988302, 0.00965584, 0.0864829
0.0737833, 0.00757522, 0.00974973, 0.09283
0.0732, 0.00779132, 0.0100834, 0.0828349
0.0606498, 0.00813062, 0.00917762, 0.101897
0.0587665, 0.00693708, 0.0114104, 0.101162
0.091078, 0.00839249, 0.0100478, 0.107414
0.0745307, 0.00857658, 0.00838282, 0.091845
0.0976377, 0.00985003, 0.00943841, 0.102766
0.103716, 0.0109307, 0.0110395, 0.0680839
0.0999946, 0.0116409, 0.00994143, 0.0722203
0.135487, 0.01341, 0.00843497, 0.0944595
0.0985817, 0.0125694, 0.00757662, 0.0896241
0.0993268, 0.0138219, 0.00940842, 0.0849993
0.0843087, 0.0128743, 0.00975391, 0.0791666
0.093997, 0.0114515, 0.00917275, 0.102883
0.0900351, 0.0120356, 0.0112254, 0.0914553
0.10506, 0.0119033, 0.00837612, 0.0753264
0.105387, 0.0106177, 0.00861814, 0.0804979
0.104975, 0.013231, 0.00899467, 0.0980974
0.105734, 0.0122861, 0.00888472, 0.0974025
0.0963508, 0.0114267, 0.0100721, 0.0842638
0.0964611, 0.0123961, 0.00988366, 0.0922429
0.0957416, 0.0111657, 0.012183, 0.104954
0.0983197, 0.0102288, 0.0116729, 0.105867
0.099394, 0.0114034, 0.00910207, 0.0867354
0.0978387, 0.0114128, 0.00817232, 0.0872632
0.114076, 0.0114808, 0.0071204, 0.0607565
0.110818, 0.0113309, 0.00645613, 0.067042
0.103587, 0.0111516, 0.00798287, 0.0616269
0.0995905, 0.0111889, 0.00653882, 0.0475703
0.0952438, 0.0120302, 0.00737446, 0.0601818
0.105534, 0.0104135, 0.00647209, 0.0619843
0.106192, 0.0107218, 0.00620322, 0.0530948
0.103977, 0.0113241, 0.00518228, 0.0454895
0.114739, 0.0118489, 0.00500255, 0.045837
0.103753, 0.0107923, 0.00517957, 0.0420806
0.099067, 0.00945587, 0.00583735, 0.0690898
0.088304, 0.00945047, 0.00834246, 0.0601859
0.0902213, 0.00905562, 0.00779768, 0.0752925
0.094917, 0.00881287, 0.00786201, 0.0573509
0.10453, 0.0104964, 0.00781992, 0.0620379
0.115899, 0.00918315, 0.00814434, 0.0675934
0.107666, 0.0104243, 0.00613297, 0.0590938
0.0923393, 0.00994701, 0.00576278, 0.0527008
0.0903121, 0.0101495, 0.00571205, 0.0549893
0.105811, 0.0120782, 0.0078425, 0.0531698
0.0850356, 0.0100029, 0.00638862, 0.0663166
0.104654, 0.0101663, 0.00632226, 0.0636709
0.0940212, 0.0130312, 0.00468623, 0.0578138
0.0935737, 0.0128982, 0.00506127, 0.0554589
0.0938794, 0.0114453, 0.00633798, 0.0659211
0.0891934, 0.0109455, 0.00580363, 0.0780032
0.0777148, 0.0110489, 0.00852575, 0.0829419
0.0890003, 0.00950941, 0.00633642, 0.0653226
0.099902, 0.0115737, 0.00770243, 0.0708625
0.0901318, 0.0112952, 0.00800506, 0.091737
0.104399, 0.0112386, 0.0106661, 0.0753119
0.121539, 0.0116717, 0.00787528, 0.0852126
0.0920153, 0.0120373, 0.00899851, 0.0927101
0.104035, 0.00886876, 0.00859361, 0.0923896
0.0761445, 0.0117222, 0.00649753, 0.084563
0.0892561, 0.0129065, 0.00922946, 0.0935771
0.105023, 0.0101468, 0.0077246, 0.0752081
0.0928379, 0.0132328, 0.00721479, 0.0893181
0.075403, 0.00936744, 0.00908754, 0.109194
0.0859307, 0.0114508, 0.0121271, 0.106556
0.06995, 0.00957344, 0.0106868, 0.103215
0.0975081, 0.00809929, 0.00979194, 0.0811625
0.0760536, 0.00872344, 0.00942236, 0.0891642
0.0718374, 0.00911683, 0.00913347, 0.0764676
0.0839944, 0.0102246, 0.00883619, 0.0752101
0.0904325, 0.00968036, 0.00785253, 0.0745221
0.0755244, 0.00799858, 0.00649166, 0.0912937
0.0817818, 0.0104054, 0.00928328, 0.0857241
0.0841826, 0.00968315, 0.00944794, 0.0927101
0.0669271, 0.00920649, 0.0092824, 0.0934373
0.0505534, 0.00900119, 0.00855507, 0.0661591
0.0888531, 0.00860934, 0.00929818, 0.0701042
0.0635111, 0.00859606, 0.00875378, 0.0652263
0.062672, 0.00924544, 0.00898764, 0.0722372
0.0590994, 0.0098576, 0.00829953, 0.0736099
0.0570197, 0.00757794, 0.00858875, 0.0717643
0.0437222, 0.0085513, 0.00987273, 0.0826219
0.0533626, 0.00752154, 0.00856615, 0.0910757
0.0475803, 0.00675011, 0.00903685, 0.0879632
0.0486064, 0.00587931, 0.00810539, 0.0890741
0.0632229, 0.00615727, 0.00868497, 0.0843017
0.056837, 0.00710036, 0.00606431, 0.0667666
0.0715877, 0.00954731, 0.00626094, 0.0673432
0.0787434, 0.00824839, 0.00759922, 0.0793548
0.0705991, 0.00866808, 0.00575629, 0.0711926
0.108095, 0.0089449, 0.00762889, 0.0420181
0.0746572, 0.0110184, 0.00658091, 0.0536331
0.110478, 0.0100403, 0.00705009, 0.0558819
0.100731, 0.0101489, 0.00874688, 0.0614052
0.100185, 0.0114033, 0.00631743, 0.0618751
0.115406, 0.0121492, 0.00655954, 0.0618964
0.120406, 0.012682, 0.00639327, 0.0533648
0.114463, 0.011908, 0.00625433, 0.063785
0.0967075, 0.0124696, 0.00474322, 0.0574878
0.102044, 0.0122, 0.0064249, 0.0649347
0.108433, 0.0115541, 0.00538771, 0.0712472
0.0907512, 0.0119939, 0.00521871, 0.0582035
0.0888417, 0.0113049, 0.00579865, 0.0664919
0.0875383, 0.0116826, 0.00759235, 0.0684924
0.100423, 0.010319, 0.00725085, 0.0834276
0.0804043, 0.0116146, 0.00886386, 0.0841835
0.0844406, 0.0129828, 0.00796724, 0.0697265
0.098694, 0.0117894, 0.00814746, 0.0787903
0.111197, 0.0138519, 0.00847451, 0.0656776
0.104641, 0.010541, 0.00854517, 0.0770691
0.120853, 0.0117207, 0.00933495, 0.0821835
0.0893993, 0.012672, 0.010573, 0.0655603
0.0950636, 0.0123025, 0.00905675, 0.101171
0.112216, 0.0109933, 0.0105973, 0.0696809
0.095249, 0.00909059, 0.00784869, 0.0752405
0.0869682, 0.00978764, 0.011388, 0.0805993
0.0746561, 0.0107489, 0.00884248, 0.077494
0.0777501, 0.00983519, 0.0112089, 0.105828
0.0960762, 0.0100144, 0.0121747, 0.104502
0.0921546, 0.0111774, 0.0123134, 0.117772
0.0919764, 0.0117728, 0.0146226, 0.100722
0.11525, 0.0129731, 0.0135631, 0.0913109
0.119499, 0.0115472, 0.0126135, 0.118828
0.0938714, 0.0119559, 0.0110646, 0.0920776
0.0848773, 0.0112786, 0.0113661, 0.0843435
0.106058, 0.0133045, 0.0133729, 0.0926491
0.101277, 0.0122059, 0.0126384, 0.103709
0.0719375, 0.010647, 0.0116762, 0.0965085
0.0801154, 0.0120778, 0.0100016, 0.0896908
0.0906332, 0.0105422, 0.010505, 0.081952
0.0956798, 0.0122617, 0.00983433, 0.0774884
0.0949834, 0.0133496, 0.00905285, 0.0903982
0.085929, 0.0109088, 0.00809975, 0.070911
0.0961398, 0.0118733, 0.00820385, 0.0665764
0.0936925, 0.0119587, 0.00818616, 0.0684197
0.0883688, 0.0136467, 0.00911971, 0.0754696
0.0805888, 0.0118708, 0.00717169, 0.0670423
0.0735742, 0.00985279, 0.00622848, 0.0695336
0.0888425, 0.00752226, 0.00854894, 0.0829386
0.0996768, 0.0106331, 0.00736447, 0.0695106
0.086738, 0.0128098, 0.00671798, 0.0703106
0.124655, 0.0120042, 0.00713441, 0.0722331
0.129396, 0.0127134, 0.00807209, 0.0741044
0.102635, 0.0144899, 0.00778036, 0.0629428
0.124683, 0.0141683, 0.00945297, 0.0839272
0.0974876, 0.0117481, 0.00929036, 0.0785889
0.0923978, 0.0107882, 0.0102837, 0.11125
0.105656, 0.00936621, 0.0112183, 0.0881893
0.0995973, 0.0102711, 0.0110491, 0.0781441
0.0925404, 0.0093731, 0.00992808, 0.11174
0.0910337, 0.0131144, 0.0126252, 0.0991042
0.0889451, 0.0101173, 0.00985831, 0.0837567
0.112556, 0.00941743, 0.0104961, 0.0925979
0.0890396, 0.00992088, 0.0100364, 0.136099
0.080702, 0.0110817, 0.00972372, 0.110785
0.101735, 0.0116194, 0.0101755, 0.113724
0.0990193, 0.0108041, 0.00821322, 0.0926105
0.111971, 0.0141421, 0.00852572, 0.0609736
0.104448, 0.0113641, 0.00731233, 0.0893949
0.106399, 0.0113393, 0.00786145, 0.084882
0.112387, 0.0162681, 0.0100022, 0.0750503
0.135285, 0.0127407, 0.00869867, 0.0546513
0.106332, 0.0125101, 0.00876667, 0.0798451
0.119298, 0.0116965, 0.0098275, 0.0786167
0.117033, 0.0141396, 0.0109455, 0.0775307
0.110978, 0.0126987, 0.00958022, 0.0798858
0.139037, 0.0148898, 0.00869492, 0.0774974
0.124445, 0.0170465, 0.00942544, 0.0732672
0.164825, 0.0166803, 0.0092359, 0.0966154
0.162029, 0.0178049, 0.0116393, 0.105467
0.151403, 0.0150899, 0.0114967, 0.0894971
0.138483, 0.0170058, 0.0136712, 0.131871
0.12147, 0.0164074, 0.0136821, 0.137724
0.135693, 0.0151004, 0.0130486, 0.135382
0.120147, 0.0153685, 0.0150478, 0.133001
0.103639, 0.0139984, 0.0114368, 0.134846
0.109163, 0.0148851, 0.0149094, 0.125899
0.0979642, 0.0124213, 0.0133869, 0.132965
0.11264, 0.0152685, 0.0159426, 0.132128
0.0906925, 0.0115811, 0.0139697, 0.168033
0.0969023, 0.012123, 0.0136857, 0.153438
0.108653, 0.0148274, 0.0135666, 0.0947529
0.104783, 0.0157794, 0.0138475, 0.120912
0.122469, 0.0136331, 0.0133649, 0.114124
0.10032, 0.0103086, 0.0130382, 0.143826
0.0866485, 0.0132856, 0.013989, 0.119487
0.110118, 0.0112392, 0.0139369, 0.120588
0.112834, 0.0125827, 0.0129306, 0.115074
0.104275, 0.0119154, 0.0110261, 0.10707
0.10865, 0.0137237, 0.0128555, 0.124487
0.114185, 0.0153143, 0.0109545, 0.118266
0.100755, 0.0145116, 0.0113263, 0.101972
0.100716, 0.0140525, 0.0117028, 0.0870134
0.099314, 0.0132761, 0.00925308, 0.107626
0.106825, 0.0158873, 0.0100673, 0.0946863
0.137073, 0.0148936, 0.00882177, 0.10374
0.138271, 0.0140821, 0.00835095, 0.0822116
0.127423, 0.0112751, 0.00858346, 0.0759908
0.121061, 0.0153718, 0.00977124, 0.0817153
0.110571, 0.0136511, 0.0104385, 0.076202
0.101738, 0.0139786, 0.00996016, 0.104129
0.121683, 0.0150011, 0.0120014, 0.0962597
0.108489, 0.0163217, 0.0104343, 0.102444
0.0955054, 0.011074, 0.0104561, 0.11346
0.0891455, 0.010475, 0.00905688, 0.111326
0.0901226, 0.0106304, 0.00983211, 0.0792216
0.0940026, 0.0126129, 0.00976468, 0.0935448
0.115149, 0.0113996, 0.011956, 0.100861
0.0999909, 0.00991621, 0.0132373, 0.121218
0.117315, 0.0128088, 0.0114341, 0.113435
0.107713, 0.0115285, 0.0123895, 0.133769
0.0940256, 0.0131727, 0.011868, 0.108542
0.111844, 0.0101853, 0.0110464, 0.125868
0.0848028, 0.0104125, 0.0123799, 0.11378
0.0829943, 0.0115378, 0.0128995, 0.0913594
0.107495, 0.00869322, 0.0100068, 0.10246
0.0646332, 0.00955633, 0.0117176, 0.106719
0.0916107, 0.00971442, 0.0114708, 0.122157
0.0861812, 0.0105773, 0.011191, 0.122302
0.0880752, 0.0102664, 0.0134958, 0.136316
0.0867885, 0.0096271, 0.014463, 0.111514
0.0815273, 0.0107543, 0.0127732, 0.149545
0.0862225, 0.00947087, 0.0143419, 0.135748
0.0993162, 0.0102529, 0.0165869, 0.14216
0.102786, 0.0106654, 0.0131503, 0.141611
0.0942775, 0.0089868, 0.0136679, 0.124836
0.084415, 0.0122502, 0.0130778, 0.139491
0.107802, 0.0121646, 0.0143993, 0.152487
0.0733309, 0.0120002, 0.0161214, 0.13456
0.0948034, 0.0116777, 0.0166383, 0.116667
0.102267, 0.0120104, 0.0119681, 0.101768
0.102409, 0.0119995, 0.011106, 0.10128
0.102919, 0.0117847, 0.0122239, 0.0961919
0.0969392, 0.0120606, 0.0119974, 0.110815
0.103013, 0.0124504, 0.0101724, 0.120429
0.120239, 0.0129559, 0.0132027, 0.101761
0.117742, 0.01144, 0.0131773, 0.106521
0.120452, 0.0104292, 0.0135248, 0.10174
0.111924, 0.0134956, 0.0107871, 0.125111
0.0934194, 0.0121471, 0.0139577, 0.113886
0.0780946, 0.0113657, 0.0119283, 0.0966002
0.0871146, 0.0106669, 0.0132649, 0.119282
0.108484, 0.01076, 0.0128209, 0.126029
0.091994, 0.0118024, 0.0127448, 0.139033
0.100741, 0.0101207, 0.0131833, 0.119786
0.0945736, 0.0109882, 0.0141215, 0.126328
0.103722, 0.0123728, 0.0132634, 0.129544
0.13032, 0.013121, 0.0144213, 0.121634
0.121711, 0.0139688, 0.010586, 0.117616
0.103768, 0.0105703, 0.0157791, 0.110349
0.0707828, 0.0102881, 0.0164331, 0.138446
0.076552, 0.0109411, 0.0169912, 0.150826
0.0870117, 0.00928243, 0.0148067, 0.16444
0.0553965, 0.00884692, 0.0155307, 0.1493
0.0698608, 0.00905643, 0.0147759, 0.144346
0.075632, 0.00796242, 0.017679, 0.147562
0.0705706, 0.0113234, 0.0143669, 0.1581
0.0880713, 0.0092187, 0.0153527, 0.114791
0.0929979, 0.00987675, 0.0148032, 0.147206
0.0826223, 0.00949606, 0.0165496, 0.139671
0.092403, 0.0101134, 0.013259, 0.137954
0.0852525, 0.0102461, 0.0144658, 0.137074
0.0874618, 0.010129, 0.0151994, 0.126699
0.0896246, 0.00939678, 0.0161326, 0.133463
0.0966439, 0.0115982, 0.0128906, 0.121851
0.0743077, 0.0119117, 0.0138062, 0.130913
0.104381, 0.0113848, 0.0137665, 0.144393
0.0802957, 0.0126011, 0.0143972, 0.147243
0.0968985, 0.0118396, 0.0168528, 0.131984
0.087988, 0.0107897, 0.0161336, 0.138214
0.0804174, 0.0108729, 0.0143381, 0.125978
0.101268, 0.0137437, 0.0169832, 0.123127
0.0924346, 0.012598, 0.0171122, 0.145083
0.0869939, 0.0119347, 0.0153643, 0.170153
0.0803181, 0.0130185, 0.0148167, 0.144845
0.0823997, 0.0126396, 0.0159028, 0.158491
0.0869072, 0.0103127, 0.0166368, 0.156194
0.0841221, 0.0104469, 0.0170258, 0.178312
0.0742473, 0.0107889, 0.0185933, 0.17323
0.0774564, 0.0107175, 0.0179195, 0.200353
0.089367, 0.0105826, 0.016203, 0.157578
0.089926, 0.00874842, 0.0152052, 0.152123
0.068892, 0.0100487, 0.0139182, 0.157583
0.0800173, 0.00911868, 0.0178045, 0.122387
0.0557632, 0.0080372, 0.0140519, 0.128023
0.0512395, 0.00800362, 0.0171927, 0.163155
0.0638906, 0.00603561, 0.0158115, 0.156872
0.0655978, 0.00895463, 0.0147928, 0.140512
0.0691941, 0.00867021, 0.0165041, 0.138723
0.0505527, 0.00689367, 0.0143726, 0.150289
0.0528994, 0.00669071, 0.015749, 0.165738
0.0611108, 0.00844056, 0.0187261, 0.153306
0.059854, 0.0068833, 0.0141569, 0.148436
0.0603302, 0.00857393, 0.0148935, 0.142534
0.0588946, 0.00728314, 0.0152473, 0.13803
0.0448354, 0.00735913, 0.0174332, 0.146207
0.0500311, 0.00757614, 0.0160894, 0.159629
0.044079, 0.00718662, 0.0199099, 0.172058
0.0388696, 0.0065972, 0.0184381, 0.183808
0.0447065, 0.0064023, 0.019583, 0.173773
0.0596949, 0.00586441, 0.0185322, 0.195934
0.0601238, 0.00637173, 0.0191052, 0.145675
0.0638756, 0.00816543, 0.0157796, 0.208008
0.0580861, 0.0065457, 0.020519, 0.16503
0.0460818, 0.00661929, 0.0188944, 0.17646
0.0704174, 0.00606891, 0.018703, 0.159056
0.0679184, 0.00626742, 0.0192204, 0.142378
0.0567215, 0.0069376, 0.0149882, 0.142148
0.0751006, 0.00700341, 0.0148132, 0.155696
0.0695261, 0.00964101, 0.0137707, 0.117472
0.101732, 0.00986388, 0.0132626, 0.127538
0.0742357, 0.00978766, 0.012392, 0.111204
0.0744148, 0.00864809, 0.010495, 0.116111
0.0815479, 0.00955549, 0.0118409, 0.106059
0.0977564, 0.0102183, 0.0102427, 0.0968751
0.0818357, 0.00957157, 0.00998715, 0.111954
0.0992158, 0.0112696, 0.0111756, 0.0686352
0.0894161, 0.010727, 0.011057, 0.084542
0.0812417, 0.0096951, 0.0117018, 0.103454
0.106773, 0.0086244, 0.00983563, 0.0853266
0.081504, 0.00983582, 0.00893942, 0.103618
0.0826265, 0.0104791, 0.0117796, 0.0989592
0.109676, 0.00877781, 0.0114779, 0.119974
0.0930998, 0.00964884, 0.0119528, 0.12075
0.0926246, 0.00883361, 0.0154003, 0.130347
0.0666023, 0.00778029, 0.0125519, 0.156386
0.0942365, 0.00732189, 0.0140827, 0.16481
0.0642386, 0.00550775, 0.0168684, 0.15567
0.0516847, 0.00544902, 0.0167305, 0.145049
0.0533953, 0.00688621, 0.0133261, 0.154818
0.0662868, 0.00746948, 0.0147745, 0.122608
0.0645349, 0.00699209, 0.0129765, 0.139347
0.0634498, 0.00647117, 0.0129754, 0.124776
0.0475433, 0.00696912, 0.0142866, 0.119438
0.0451851, 0.00569957, 0.014667, 0.123583
0.0542549, 0.00682731, 0.0128627, 0.135185
0.0627543, 0.00770771, 0.0126702, 0.135551
0.0696883, 0.00706779, 0.0110685, 0.135738
0.0703059, 0.00860333, 0.0120097, 0.11692
0.0758542, 0.00910974, 0.0120527, 0.117493
0.0577715, 0.00877035, 0.0125171, 0.112013
0.0650184, 0.00921192, 0.0116829, 0.117102
0.0514678, 0.00725795, 0.0135387, 0.110196
0.0723123, 0.00708746, 0.0109363, 0.109629
0.0614911, 0.00848713, 0.010685, 0.0985269
0.0522776, 0.00964466, 0.0119348, 0.0951488
0.0628237, 0.00821656, 0.00989983, 0.0889385
0.0752263, 0.00957586, 0.0128742, 0.118351
0.083707, 0.00954627, 0.0107639, 0.104687
0.0829306, 0.0098365, 0.00968698, 0.0952032
0.0721236, 0.00998902, 0.00962376, 0.0865825
0.0918234, 0.00988677, 0.0076841, 0.0946256
0.106184, 0.00989785, 0.00828659, 0.0724181
0.0897976, 0.0112378, 0.00799891, 0.0785095
0.0830795, 0.0104402, 0.00696047, 0.0790483
0.0771651, 0.00945246, 0.00818374, 0.0886486
0.0758091, 0.00891708, 0.00898101, 0.0650213
0.0714926, 0.00824757, 0.00917107, 0.0818137
0.0788248, 0.00857329, 0.00943535, 0.0861889
0.0840662, 0.00918103, 0.00760963, 0.0770535
0.0736976, 0.0103803, 0.00965435, 0.0895639
0.0807965, 0.0106078, 0.00757692, 0.0912876
0.100804, 0.0104564, 0.009807, 0.11232
0.101211, 0.0104022, 0.0103083, 0.071267
0.0875989, 0.0103087, 0.00775564, 0.0856251
0.0829278, 0.0108745, 0.00891176, 0.0965132
0.0771061, 0.0109879, 0.00813521, 0.0825925
0.0800325, 0.00916894, 0.00831578, 0.0690365
0.0869496, 0.00961379, 0.0101093, 0.0742002
0.0719615, 0.00894024, 0.0104506, 0.0784696
0.0841473, 0.00906393, 0.0107189, 0.0689133
0.0861849, 0.0099579, 0.00774734, 0.102403
0.0842601, 0.0076748, 0.00968044, 0.0924062
0.0619966, 0.00853098, 0.0111241, 0.0990503
0.0739066, 0.0104669, 0.011813, 0.115549
0.0904124, 0.00953969, 0.0108317, 0.126411
0.0726949, 0.00971419, 0.0107607, 0.118594
0.0890306, 0.0115148, 0.0118095, 0.111321
0.0887716, 0.0099458, 0.0107964, 0.109355
0.101919, 0.0115543, 0.0119611, 0.112562
0.0883093, 0.0132514, 0.0109206, 0.107204
0.0766996, 0.0127267, 0.0120031, 0.122265
0.0867852, 0.0089175, 0.0128114, 0.108792
0.0798948, 0.00999442, 0.00947243, 0.126331
0.0854874, 0.00948392, 0.0116828, 0.0987427
0.0608334, 0.00943436, 0.0126643, 0.120446
0.0536838, 0.0095671, 0.0132689, 0.144244
0.081205, 0.0079833, 0.0142476, 0.142157
0.0593891, 0.00875538, 0.0120871, 0.135332
0.0827907, 0.00984491, 0.0125754, 0.105109
0.086375, 0.00756361, 0.0108087, 0.117247
0.0877313, 0.0119185, 0.0117031, 0.112667
0.0743894, 0.00905476, 0.0115819, 0.119374
0.0783805, 0.0106467, 0.012795, 0.120352
0.0921019, 0.00962162, 0.0112116, 0.117722
0.0895046, 0.00783382, 0.0136958, 0.128348
0.0823078, 0.00968009, 0.0139452, 0.125803
0.0695244, 0.00992845, 0.0152316, 0.130853
0.0810914, 0.00872044, 0.0144563, 0.147083
0.0596386, 0.00900219, 0.0138629, 0.133995
0.0562329, 0.00947751, 0.0135635, 0.152166
0.0670039, 0.00735615, 0.0135702, 0.117733
0.0724273, 0.00627094, 0.0120019, 0.1129
0.0599027, 0.00703918, 0.0104659, 0.112552
0.0504113, 0.00760165, 0.0128556, 0.120619
0.0590065, 0.00615276, 0.014176, 0.12169
0.0493771, 0.00611864, 0.0124619, 0.147501
0.0569226, 0.00699663, 0.0128284, 0.119428
0.0411293, 0.00719142, 0.0147159, 0.137223
0.0510824, 0.0064917, 0.0150332, 0.122628
0.05083, 0.00642051, 0.0146171, 0.129539
0.0374928, 0.00618983, 0.0137524, 0.131811
0.06561, 0.00599497, 0.0166464, 0.132127
0.0708984, 0.00947113, 0.0159385, 0.137874
0.0701768, 0.00947547, 0.0126896, 0.144323
0.0713313, 0.00877008, 0.0146083, 0.107135
0.0734666, 0.00857821, 0.0130006, 0.100445
0.0785249, 0.00971504, 0.011859, 0.090369
0.0835677, 0.0101636, 0.00959281, 0.0861615
0.104371, 0.0107359, 0.00909877, 0.0812637
0.106579, 0.0107188, 0.00948689, 0.0860755
0.0990381, 0.0113728, 0.00878531, 0.0858227
0.110171, 0.00998525, 0.00884019, 0.0890638
0.0971035, 0.00965863, 0.008421, 0.0832847
0.0988419, 0.0129226, 0.00905067, 0.0730247
0.0967853, 0.0124668, 0.0058358, 0.0953979
0.0932405, 0.0108333, 0.00700874, 0.0718588
0.116317, 0.00969513, 0.00888004, 0.06839
0.118296, 0.0108731, 0.00760313, 0.0698079
0.105901, 0.0114052, 0.00961118, 0.0647946
0.094112, 0.0124646, 0.00971877, 0.0919513
0.0797041, 0.00993264, 0.00810974, 0.102021
0.100555, 0.0122708, 0.0108007, 0.0804055
0.0949922, 0.0113292, 0.0114478, 0.0950486
0.0843321, 0.0104891, 0.0116425, 0.102614
0.077272, 0.0102864, 0.0116755, 0.136761
0.0728148, 0.0102376, 0.011708, 0.106536
0.0642947, 0.00936948, 0.00847962, 0.107112
0.0893553, 0.00926056, 0.0105366, 0.0741995
0.0915109, 0.00957686, 0.0105733, 0.0902765
0.074279, 0.00760021, 0.0104085, 0.0769405
0.0603415, 0.00809544, 0.00913376, 0.0849862
0.0749146, 0.0070403, 0.0122173, 0.0949038
0.0878038, 0.00894353, 0.0116082, 0.100159
0.0632175, 0.00747336, 0.0104658, 0.0849515
0.0604182, 0.0102894, 0.0108302, 0.0977714
0.055434, 0.00750151, 0.013309, 0.0966602
0.067467, 0.00798782, 0.0125167, 0.134654
0.0853858, 0.0078345, 0.013383, 0.109645
0.0773556, 0.00991821, 0.0119974, 0.108217
0.0839147, 0.00949956, 0.00959507, 0.0828439
0.0791404, 0.0104831, 0.00895175, 0.0965525
0.0858347, 0.0115257, 0.0104014, 0.0981678
0.10358, 0.0103478, 0.0114578, 0.102957
0.0996272, 0.0100474, 0.0107166, 0.122145
0.0908573, 0.0119908, 0.0120332, 0.123816
0.0889927, 0.0113628, 0.0117446, 0.10095
0.111437, 0.0133428, 0.00938285, 0.0965309
0.11693, 0.010312, 0.0123463, 0.100997
0.114932, 0.0118101, 0.0119747, 0.1207
0.098514, 0.0132328, 0.0131236, 0.0947467
0.112021, 0.0124427, 0.0128387, 0.107801
0.114736, 0.0109525, 0.00998031, 0.112151
0.0995865, 0.0126717, 0.0131085, 0.105045
0.105275, 0.0113439, 0.0125491, 0.0962734
0.0947167, 0.0116497, 0.0103444, 0.106739
0.0835142, 0.0115483, 0.00941166, 0.0862172
0.0868905, 0.0122656, 0.00957595, 0.0935331
0.0741892, 0.0100166, 0.00798311, 0.070976
0.0841893, 0.0103357, 0.00809742, 0.0873697
0.0750214, 0.0101969, 0.0102916, 0.070278
0.0624651, 0.00838202, 0.00881857, 0.0872
0.0518632, 0.00765581, 0.00705503, 0.0933195
0.063574, 0.00882563, 0.00952419, 0.076655
0.0713537, 0.00991772, 0.0098835, 0.0834602
0.074999, 0.00671551, 0.00996059, 0.0920616
0.0592187, 0.00739441, 0.00880102, 0.0710281
0.0591035, 0.00683383, 0.00777403, 0.0795176
0.0492977, 0.00957657, 0.00913012, 0.067509
0.0768811, 0.0107212, 0.00718469, 0.0699232
0.0662708, 0.00863694, 0.00718005, 0.0730257
0.0580585, 0.00798913, 0.0097261, 0.0795163
0.0736941, 0.0076242, 0.00948598, 0.0873216
0.0845052, 0.00911829, 0.00699785, 0.0989589
0.0829351, 0.0110533, 0.00824285, 0.0589692
0.0852997, 0.0108966, 0.00763645, 0.0774606
0.071709, 0.0117541, 0.00585807, 0.0728246
0.109995, 0.0114054, 0.00885303, 0.0721527
